id,Sistema,Assunto,Mnemônico,Funcionalidade,Versão,Vínculo,Órgão,UPAG,UORG,Data,Nota,comments
789,SIGEPE,Moradia,ASSUNPAGINASSUN,Listagem de Tarefas,0,,70000,1851.0,11.0,2025-02-21 16:17:45.675,1,AFD
790,SIGEPE,Requerimento,CONSULTPROCESS,Analisar Requerimento,65,SER,21000,24.0,,2025-02-21 11:36:38.716,2,Não está assinando
791,SIGEPE,Requerimento,ASSUNPAGINASSUN,Listagem de Tarefas,0,SER,30204,750.0,807.0,2025-02-21 11:02:40.766,2,Onde está o botão 'Incluir Requerimento'?
792,SIGEPE,Requerimento,SERVIPACOTPROCE,Dar Ciência,142,SER,26401,,,2025-02-21 03:16:42.197,5,
793,SIGEPE,Requerimento,ASSUNPAGINASSUN,Listagem de Tarefas,0,SER,36201,,,2025-02-20 19:01:51.081,5,
794,SIGEPE,Requerimento,SERVIPACOTPROCE,Detalhar Requerimento,141,SER,25000,,,2025-02-20 16:45:15.434,3,CONFUSA
795,SIGEPE,Assentamento Funcional Digital,PAGESPESQUASSEN,Pesquisar Assentamento Funcional Digital,0,SER,17600,83.0,,2025-02-20 11:11:38.822,5,
796,SIGEPE,Requerimento,SERVIPACOTVISAO,Solicitar,0,SER,21000,,,2025-02-20 10:31:00.291,1,Nao acho o que procuro
797,SIGEPE,Pensão Alimentícia,CONSULTPENSAOA,Início,0,SER,22200,26000000.0,,2025-02-14 16:31:24.024,3,cai demais 
798,SIGEPE,Ação Judicial,ASSUNPAGINASSUN,Listagem de Tarefas,0,SER,57202,8300.0,,2025-02-14 10:44:28.659,4,
799,SIGEPE,Requerimento,ASSUNPAGINASSUN,Listagem de Tarefas,0,SER,59000,,,2025-02-14 10:22:42.113,2,O sistema é muito BUROCRÁTICO. Tem uma passagem que é muito confusa quando pede para Incluir Anexo. Pede para Associar ou Incluir Novo. em nenhuma das opções o usuario não consegue prosseguir.
800,SIGEPE,Requerimento,SERVIPACOTPROCE,Dar Ciência,140,SER,59000,,,2025-02-14 10:21:09.045,2,O sistema é muito BUROCRÁTICO. Tem uma passagem que é muito confusa quando pede para Incluir Anexo. Pede para Associar ou Incluir Novo. em nenhuma das opções o usuario não consegue prosseguir.
801,SIGEPE,Gestão de Vínculo,ESTAGPROGRRECES,Estagiário - Programar Recesso,0,,17500,2716.0,3462.0,2025-02-14 09:30:30.672,3,NÃO SEI PORQUE APARECE ESSA MENSAGEM DE HOMOLOGAÇÃO DE ESTÁGIO NAS MINHAS TAREFAS. FAVOR ESCLARECER. OBRIGADA.
802,SIGEPE,Central de Mensagens,LEITOR,Leitor de mensagens,0,SER,30802,,,2025-02-13 13:56:54.934,1,"Não consigo acessar meu contracheque.
Deveria ser mais fácil o acesso."
803,SIGEPE,Requerimento,SERVIPACOTVISAO,Solicitar,0,SER,25000,,,2025-02-13 12:09:55.825,2,Nao localizo a opção que preciso
804,SIGEPE,Requerimento,ASSUNPAGINASSUN,Listagem de Tarefas,0,SER,25000,,,2025-02-13 12:08:19.824,2,Nao localizo a opção que preciso
805,SIGEPE,Central de Mensagens,LEITOR,Leitor de mensagens,0,PEN,40806,,,2025-02-13 11:57:49.577,4,
806,SIGEPE,Requerimento,SERVIPACOTPROCE,Consultar,139,SER,59000,,,2025-02-13 11:53:06.966,2,"O SISTEMA É MUITO BUROCRÁTICO. Na hora de INCLUIR ANEXO,  pede o que já foi informado que é Compr P S. Aí aparece uma lista e tem de escolher Compr. Pagto de Mens. aí vem a tela c/ codigo e tipo de doc. e tem que escolher Associar ou Incluir Novo. Qualquer opção vc nao consegue prosseguir. PÉSSIMO.."
807,SIGEPE,Afastamento,PESQUISFILTRAR,Pesquisar Concessão,38,SER,17600,489.0,,2025-02-12 16:54:51.224,4,
808,SIGEPE,Afastamento,PESQUISFILTRAR,Pesquisar Concessão,38,SER,26248,260.0,,2025-02-12 16:52:54.85,4,
809,SIGEPE,Requerimento,ASSUNPAGINASSUN,Listagem de Tarefas,0,,36205,2031.0,3095.0,2025-02-12 12:04:00.834,5,Muito Bom
810,SIGEPE,Requerimento,SERVIPACOTVISAO,Solicitar,0,SER,59000,,,2025-02-11 14:23:35.044,1,O Sistema nao permite Anexar documentos ????????/
811,SIGEPE,Requerimento,ASSUNPAGINASSUN,Listagem de Tarefas,0,,17500,2716.0,3462.0,2025-02-11 14:22:22.58,4,"Conclui o processo com facilidade, de acordo com o passo a passo que me foi enviado por e-mal Obrigada"
812,SIGEPE,Central de Mensagens,LEITOR,Leitor de mensagens,0,SER,22202,,,2025-02-10 17:26:27.423,1,infelizmente tento autorizar o acesso para consulta para empréstimo consignado.. e o APP no Celular nao funciona e aqui para minha surpresa tbnm nao!!!!!!@
813,SIGEPE,Posto de Trabalho e Aprendizagem,VAGAFILTRAR,Pesquisar Vaga,0,SER,15000,,,2025-02-07 17:08:47.351,3,Por que só vejo MINISTÉRIO DA EDUCAÇÃO na parte de Órgão de Lotação?
814,SIGEPE,Requerimento,ASSUNPAGINASSUN,Listagem de Tarefas,0,SER,33200,,,2025-02-07 09:40:24.844,5,Intuitiva
815,SIGEPE,Gratificação,CANCEEVENTGECC,Cancelar evento GECC,0,,26439,2.0,,2025-02-06 15:42:57.237,1,"Por haver mais de 20 registros pendentes, o sistema obriga a fazer o cancelamento pela planilha. Porém, não há qualquer orientação sobre como preenchê-la. Não fica claro o que se deve fazer."
816,SIGEPE,Requerimento,CONSULTPROCESS,Analisar Requerimento,65,SER,26438,6.0,,2025-02-06 12:40:36.746,1,só atrapalha
817,SIGEPE,Central de Mensagens,LEITOR,Leitor de mensagens,0,SER,26235,,,2025-02-06 09:47:22.361,4,"Bom dia! Tentei fazer a prova de vida digital pelo SOU.Gov e não consegui. Tirei dezenas de fotos e não deu certo.
Minha filha veio me ajudar e também não consegui. Cada hora é um erro. Muita luz, pouca luz e não consegui tirar a foto!"
818,SIGEPE,Assentamento Funcional Digital,PAGESPESQUASSEN,Pesquisar Assentamento Funcional Digital,0,SER,57202,8797.0,,2025-02-05 14:34:42.502,5,"Parabéns pela funcionalidade ""Publicar em Múltiplos Assentamentos""."
819,SIGEPE,Pensão Alimentícia,CONSULTPENSAOA,Início,0,SER,26443,1000000.0,,2025-02-03 12:05:36.062,4,
820,SIGEPE,Frequência,INFORMAOCORRNC,Informar Ocorrências,0,,17600,,,2025-02-03 09:33:54.735,4,"Quando o servidor já está com um código cadastrado, é muito importante que se informe o período do afastamento. Pra que não seja necessário voltar pra verificar os períodos."
821,SIGEPE,Requerimento,ASSUNPAGINASSUN,Listagem de Tarefas,0,,17600,1082.0,1163.0,2025-01-30 17:33:31.459,3,O sistema poderia ser mais interativo
822,SIGEPE,Requerimento,SERVIPACOTVISAO,Solicitar,0,SER,26262,,,2025-01-29 21:06:15.187,3,Site com difícil navegabilidade.
823,SIGEPE,Ação Judicial,ASSUNPAGINASSUN,Listagem de Tarefas,0,SER,57202,11275.0,,2025-01-29 10:32:38.449,1,"A lista não ajuda em nada para identificar as as tarefas já que ninguém decora um número de identificação, mas sim o nome da pessoa e/ou o objeto da tarefa. "
824,SIGEPE,Afastamento,PESQUISFILTRAR,Pesquisar Concessão,38,SER,25000,7589.0,,2025-01-28 12:17:15.112,4,
825,SIGEPE,Requerimento,ASSUNPAGINASSUN,Listagem de Tarefas,0,SER,21000,511.0,,2025-01-27 08:46:40.969,5,PRATICA E FIUNCIONAL
826,SIGEPE,Requerimento,CONSULTPROCESS,Pesquisar Requerimento,64,SER,17600,1082.0,,2025-01-24 17:25:14.141,5,
827,SIGEPE,Requerimento,SERVIPACOTPROCE,Detalhar Requerimento,138,,17600,1082.0,1132.0,2025-01-24 13:57:25.497,3,Muito complicado para operacionalizar.
828,SIGEPE,Central de Mensagens,LEITOR,Leitor de mensagens,0,PEN,40806,,,2025-01-24 12:56:11.256,5,
829,SIGEPE,Requerimento,SERVIPACOTVISAO,Solicitar,0,PEN,59000,,,2025-01-24 10:42:57.18,2,"Não estou conseguindo inserir a data, estou digitando e não entra os números."
830,SIGEPE,Frequência,VISFICDEFRE,Visualizar Ficha de Frequência,0,,17500,,,2025-01-23 13:30:35.784,2,Dia 23/01/2025 não tem ponto facultativo do dia do Evangélico é 30 de novembro .
831,SIGEPE,Frequência,INFORMAOCORRNC,Informar Ocorrências,0,,17500,,,2025-01-23 10:45:55.386,2,"No dia 26/01/2024 não foi possível lançar o código 361 como informado no processo, o sistema só aceitou o 33333.
"
832,SIGEPE,Frequência,VISFICDEFRE,Visualizar Ficha de Frequência,0,,17500,,,2025-01-23 10:41:00.69,2,"O código 357 não esta disponível para o servidor, foi inserido o código 90000 para não haver  prejuízo para o servidor."
833,SIGEPE,Central de Mensagens,LEITOR,Leitor de mensagens,0,PEN,15000,,,2025-01-22 17:07:31.713,5,Mas gostaria de sempre ver em primeira mão o contracheque de janeiro ou pode mandar para o imail. Rosemarie.lyra@gmail.com 
834,SIGEPE,Frequência,INFORMAOCORRNC,Informar Ocorrências,0,,17500,,,2025-01-22 14:01:32.332,2,"Nesta data e feriado municipal em Maranhão , cód 89991 não consta na ficha da servidora. Solicito habilitar."
835,SIGEPE,Requerimento,CONSULTPROCESS,Analisar Requerimento,63,SER,40116,,,2025-01-22 11:57:57.947,3,"Deveria ter a possibilidade de baixar vários arquivos ao mesmo tempo.
Infelizmente temos que entrar um por um para conseguirmos baixar."
836,SIGEPE,Frequência,EXTRADECONTA,Extrato de Conta,0,,17200,,,2025-01-22 11:00:19.209,3,"Mostrando saldo negativo no início da tela e positivo no final da tela.
Saldo negativo de 00:40 minutos, apesar de ter sido compensado com no saldo Inicio do Período continua aparecendo no ano de 2025."
837,SIGEPE,Frequência,PAINEDEGESTO,Painel de Gestão,0,,17700,,,2025-01-22 08:19:53.794,3,"Todas as ações relacionadas à autorização de lação de prazo poderiam ficar próximas umas das outras. (De um lado só da tela).
Temos que direcinar o mouse da esquerda pra direita a cada ação a realizar.
Causa demora na ação e incômodo."
838,SIGEPE,Assentamento Funcional Digital,PAGESPESQUASSEN,Pesquisar Assentamento Funcional Digital,0,SER,25000,2524.0,,2025-01-21 12:15:55.866,1,NÃO CONSIGO ASSINAR OS DOCUMENTOS.
839,SIGEPE,Requerimento,ASSUNPAGINASSUN,Listagem de Tarefas,0,SER,17600,,,2025-01-21 12:07:48.641,5,
840,SIGEPE,Assentamento Funcional Digital,PAGESPESQUASSEN,Pesquisar Assentamento Funcional Digital,0,SER,36207,75.0,,2025-01-20 12:05:56.762,4,
841,SIGEPE,Ação Judicial,ASSUNPAGINASSUN,Listagem de Tarefas,0,SER,25000,,,2025-01-20 07:50:57.417,3,"É útil.
"
842,SIGEPE,Ação Judicial,ASSUNPAGINASSUN,Listagem de Tarefas,0,SER,26245,,,2025-01-17 14:39:36.559,1,LENTO E FALHO
843,SIGEPE,Afastamento,PESQUISFILTRAR,Consultar Concessão,37,SER,57202,8797.0,,2025-01-17 12:07:20.43,5,
844,SIGEPE,Central de Mensagens,LEITOR,Leitor de mensagens,0,SER,26245,,,2025-01-17 10:11:04.183,5,
845,SIGEPE,Afastamento,CONCESSADICION,Incluir Concessão,0,SER,26272,,,2025-01-17 09:53:27.537,4,
846,SIGEPE,Estrutura Organizacional,UORUORLSTHIE,Pesquisar Hierarquia de UORG,0,SER,26281,111.0,,2025-01-16 11:08:11.252,4,"Poderia melhorar os critérios de filtro de consulta, assim como a geração de relatórios."
847,SIGEPE,Estrutura Organizacional,UORUORLSTHIE,Pesquisar Hierarquia de UORG,0,SER,26281,111.0,,2025-01-16 11:07:56.168,4,"Poderia melhorar os critérios de filtro de consulta, assim como a geração de relatórios."
848,SIGEPE,Central de Mensagens,LEITOR,Leitor de mensagens,0,,40804,,,2025-01-15 14:02:54.587,4,
849,SIGEPE,Requerimento,ASSUNPAGINASSUN,Listagem de Tarefas,0,,40804,,,2025-01-15 13:59:32.734,4,
850,SIGEPE,Central de Mensagens,LEITOR,Leitor de mensagens,0,SER,26403,7.0,,2025-01-14 16:59:24.719,5,
851,SIGEPE,Requerimento,CONSULTPROCESS,Analisar Requerimento,63,SER,57202,8797.0,,2025-01-14 14:18:02.678,4,
852,SIGEPE,Requerimento,CONSULTPROCESS,Analisar Requerimento,63,SER,20115,131.0,,2025-01-14 10:31:46.823,4,
853,SIGEPE,Assentamento Funcional Digital,PAGESPESQUASSEN,Pesquisar Assentamento Funcional Digital,0,SER,26233,34.0,,2025-01-13 21:44:30.645,3,Está lento para assinar.
854,SIGEPE,Central de Mensagens,LEITOR,Leitor de mensagens,0,SER,57202,,,2025-01-09 17:12:20.39,5,
855,SIGEPE,Gestão de Vínculo,VINCUCONSUVINCU,Alterar Vínculo,35,SER,26405,1.0,,2025-01-09 08:40:20.466,2,A tela não fica totalmente visualizável e as funcionalidades na parte inferior ficam inacessíveis.
856,SIGEPE,Frequência,VISFICDEFRE,Visualizar Ficha de Frequência,0,,13300,757.0,,2025-01-08 18:30:21.42,3,"Não conseguimos homologar a ficha de frequência de dezembro, nem no perfil de líder, nem no perfil de gestor, face crítica de que o saldo de consultas e exames não é compatível com jornada especial (reduzida por questões médicas)"
857,SIGEPE,Requerimento,ASSUNPAGINASSUN,Listagem de Tarefas,0,SER,17600,,,2025-01-08 11:04:19.321,4,Atende as necessidades e simplifica o processo. Obrigado
858,SIGEPE,Assentamento Funcional Digital,PAGESPESQUASSEN,Pesquisar Assentamento Funcional Digital,0,SER,57202,12444.0,,2025-01-08 08:08:49.332,2,ASSENTAMENTO FUNCIONAL
859,SIGEPE,Gestão de Vínculo,VINCUCONSUVINCU,Desligar Vínculo,34,SER,30802,420.0,,2025-01-07 14:03:09.874,1,impossível incluir documentação necessária para desligamento
860,SIGEPE,Gestão de Vínculo,VINCUCONSUVINCU,Alterar Vínculo,33,SER,30802,420.0,,2025-01-07 13:59:53.184,1,o sistema não inclui o termo de rescisão para que possamos excluir a estagiária. estamos tentando desde a semana do natal. muitas vezes para incluir um estagiário o sistema também não funciona. 
861,SIGEPE,Requerimento,SERVIPACOTVISAO,Solicitar,0,SER,17600,,,2025-01-07 11:47:40.703,1,Nao aparece o link do requerimento que preciso fazer
862,SIGEPE,Central de Mensagens,LEITOR,Leitor de mensagens,0,SER,25000,,,2025-01-03 10:24:34.525,4,
863,SIGEPE,Requerimento,SERVIPACOTPROCE,Detalhar Requerimento,138,SER,57201,,,2025-01-02 13:42:04.419,2,Não amigável para efetuar correções solicitadas
864,SIGEPE,Assentamento Funcional Digital,PAGESPESQUASSEN,Pesquisar Assentamento Funcional Digital,0,SER,36205,1971.0,,2025-01-02 10:13:46.078,4,
865,SIGEPE,Requerimento,SERVIPACOTVISAO,Solicitar,0,SER,17600,,,2025-01-02 09:10:14.921,1,Nada amigável. Estou tentando realizar uma tarefa básica: abrir uma solicitação de quitação de pagamento de plano de saúde e simplesmente não consigo
866,SIGEPE,Pensão Alimentícia,PENSAOALIMENTIC,Cadastrar PA,0,SER,57202,8797.0,,2024-12-31 09:07:58.507,1,"Muito lento para carregar, mudar de página.  
Travando frequentemente."
867,SIGEPE,Requerimento,SERVIPACOTVISAO,Solicitar,0,SER,26414,,,2024-12-30 20:07:39.8,1,Muitas linhas
868,SIGEPE,Estrutura Organizacional,UORGUORGLST,Pesquisar UORG,2,SER,26251,,,2024-12-30 16:28:57.45,4,
869,SIGEPE,Requerimento,SERVIPACOTVISAO,Solicitar,0,SER,26414,,,2024-12-30 16:08:04.106,5,
870,SIGEPE,Afastamento,PESQUISFILTRAR,Consultar Concessão,37,SER,26403,7.0,,2024-12-30 13:40:46.136,5,trabalho com atendimento ao publico com excekencia.
871,SIGEPE,Central de Mensagens,LEITOR,Leitor de mensagens,0,SER,33200,,,2024-12-30 08:58:03.142,4,
872,SIGEPE,Frequência,VISFICDEFRE,Visualizar Ficha de Frequência,0,,17500,,,2024-12-26 08:32:34.66,2,"Ao consultar não homologadas, pré e reabertas e solicitar o salvamento em CSV, os nomes finais estão incompletos.  Se clicar no botão da primeira página, dos não homologados, o resultado não confere com os CSVs salvos na consulta de não homologados, pré e reabertas."
873,SIGEPE,Requerimento,SERVIPACOTVISAO,Solicitar,0,SER,26457,,,2024-12-20 10:30:14.553,4,
874,SIGEPE,Gerenciador Integrador eSocial,GERENCIFILTRAR,Gerenciar Reabertura e Fechamento dos Eventos Periódicos,0,SER,26242,,,2024-12-19 13:21:00.285,4,
875,SIGEPE,Central de Mensagens,LEITOR,Leitor de mensagens,0,SER,57202,,,2024-12-16 18:20:31.819,5,
876,SIGEPE,Estrutura Organizacional,UORUORLSTHIE,Pesquisar Hierarquia de UORG,0,SER,26276,1947.0,,2024-12-16 08:01:26.775,3,falta..GERAR RELATÓRIO .exportar para pdf e CSV
877,SIGEPE,Requerimento,ASSUNPAGINASSUN,Listagem de Tarefas,0,SER,57202,,,2024-12-13 15:55:45.902,1,lentidão e dá erro a todo momento.
878,SIGEPE,Requerimento,CONSULTPROCESS,Pesquisar Requerimento,62,SER,57202,8797.0,,2024-12-12 15:13:22.956,4,
879,SIGEPE,Requerimento,CONSULTPROCESS,Detalhar Requerimento,61,SER,57202,8797.0,,2024-12-12 15:12:12.72,4,
880,SIGEPE,Requerimento,ASSUNPAGINASSUN,Listagem de Tarefas,0,SER,13300,670.0,,2024-12-11 08:00:56.272,3,A grande dificuldade é incluir documentos para Instruir o requerimento.
881,SIGEPE,Requerimento,CONSULTPROCESS,Analisar Requerimento,60,SER,70000,609.0,,2024-12-10 11:59:37.934,2,"Sistema muito lento, não executa o deferimento do serviço; provavelmente não teve um teste pelos usuários finais, resultado dá nisto. "
882,SIGEPE,Requerimento,SERVIPACOTPROCE,Dar Ciência,137,SER,26236,,,2024-12-09 09:06:33.589,5,
883,SIGEPE,Requerimento,ASSUNPAGINASSUN,Listagem de Tarefas,0,SER,70000,609.0,,2024-12-06 14:53:52.258,2,"sistema é muito lento, reclama de falta de assinatura de documento que já esta assinado."
884,SIGEPE,Requerimento,ASSUNPAGINASSUN,Listagem de Tarefas,0,SER,26457,135.0,168.0,2024-12-06 10:31:41.505,3,Sem comentários.
885,SIGEPE,Avaliação de Desempenho,AVDEPAREAVPA,Realizar Avaliação Parcial,0,SER,39252,890.0,1493.0,2024-12-06 09:11:58.402,1,Pode ter sentido a gravação da avaliação mas o sistema não é nada intuitivo para isso. Demasiado tempo para realizar uma ação que considero inútil
886,SIGEPE,Gratificação,MANTEATIVIGECC,Manter atividade GECC,0,,33200,,,2024-12-05 18:23:21.499,2,sistema trava muito e não habilita o campo formação e percentual
887,SIGEPE,Requerimento,CONSULTPROCESS,Analisar Requerimento,60,SER,57202,8797.0,,2024-12-05 10:17:02.319,5,
888,SIGEPE,Central de Mensagens,LEITOR,Leitor de mensagens,0,SER,25000,,,2024-12-04 15:34:19.744,5,"Perfeito, exatidão e agilidade em resolver a exigência solicitada.
Parabéns "
889,SIGEPE,Afastamento,CONCESSADICION,Incluir Concessão,0,SER,17600,283.0,,2024-12-03 19:02:13.938,5,
890,SIGEPE,Requerimento,SERVIPACOTVISAO,Solicitar,0,SER,40806,,,2024-12-03 14:39:19.649,1,Não acho campo para solicitar uma certidão de licença prêmio
891,SIGEPE,Requerimento,CONSULTPROCESS,Analisar Requerimento,60,SER,16000,,,2024-12-03 09:41:52.988,4,
892,SIGEPE,Moradia,ASSUNPAGINASSUN,Listagem de Tarefas,0,SER,26256,,,2024-12-03 08:50:02.034,1,"quero baixar meu contra cheque, sou aposentado com faço ?"
893,SIGEPE,Gestão de Vínculo,ESTAGCONSURECES,Detalhar Recessos,13,SER,32396,17.0,,2024-12-03 08:45:08.8,5,
894,SIGEPE,Gratificação,MANTEATIVIGECC,Manter atividade GECC,0,,26439,,,2024-12-02 18:27:25.533,1,"Não estamos conseguindo cadastrar a atividade da GECC, desde 6ª feira."
895,SIGEPE,Requerimento,ASSUNPAGINASSUN,Listagem de Tarefas,0,SER,26414,2.0,574.0,2024-12-02 16:13:40.909,1,Não acho o botão para solicitar/realização da declaração de não acúmulo de cargos
896,SIGEPE,Requerimento,CONSULTPROCESS,Analisar Requerimento,60,SER,26246,,,2024-12-02 15:56:59.501,1,OCR processando há semanas!
897,SIGEPE,Assentamento Funcional Digital,PAGESPESQUASSEN,Pesquisar Assentamento Funcional Digital,0,SER,36205,1971.0,,2024-12-02 15:56:56.756,4,
898,SIGEPE,Gratificação,MANTEATIVIGECC,Manter atividade GECC,0,,20115,,,2024-12-02 14:15:59.361,1,Esta com erro a dias 
899,SIGEPE,Central de Mensagens,LEITOR,Leitor de mensagens,0,SER,57201,17.0,97.0,2024-12-02 12:49:15.985,5,
900,SIGEPE,Avaliação de Desempenho,METINDACEMETIND,Aceitar Minhas Metas Individuais,0,SER,57201,17.0,97.0,2024-12-02 12:48:14.791,5,
901,SIGEPE,Assentamento Funcional Digital,PAGESPESQUASSEN,Pesquisar Assentamento Funcional Digital,0,SER,25000,7599.0,,2024-12-02 11:42:34.448,4,
902,SIGEPE,Requerimento,CONSULTPROCESS,Detalhar Requerimento,59,SER,57202,,,2024-12-02 09:46:17.738,3,"Devolvemos para correção do requerente que não atende e, indeferimos a solicitação no protocolo do PAT e, não conseguimos encerrar o requerimento do SIGEPE, visto que se encontra na condição de ""Devolvido para Correção"". Seria interessante que pudêssemos encerrar o SIGEPE, visto o indeferido no PAT."
903,SIGEPE,Central de Mensagens,LEITOR,Leitor de mensagens,0,SER,25000,,,2024-11-29 21:34:05.489,5,"Ola
"
904,SIGEPE,Central de Mensagens,LEITOR,Leitor de mensagens,0,SER,57202,11275.0,,2024-11-29 14:19:22.885,2,não está gerando arquivo em pdf para comprovar envio
905,SIGEPE,Requerimento,SERVIPACOTPROCE,Dar Ciência,137,SER,17600,,,2024-11-29 11:55:05.878,1,Não tem aba de recurso
906,SIGEPE,Avaliação de Desempenho,METINDACEMETIND,Aceitar Minhas Metas Individuais,0,SER,39252,,,2024-11-29 10:28:50.532,5,
907,SIGEPE,Avaliação de Desempenho,METINDACEMETIND,Aceitar Minhas Metas Individuais,0,SER,39252,,,2024-11-29 06:32:36.946,5,
908,SIGEPE,Frequência,VISFICDEFRE,Visualizar Ficha de Frequência,0,,42204,26.0,,2024-11-28 09:32:39.225,1,deveria ter um comando para poder colocar o código 77777 de uma vez só.
909,SIGEPE,Avaliação de Desempenho,PTECPTEMIMIS,Cadastrar Minhas Metas Individuais,0,SER,39252,,,2024-11-26 18:43:41.107,5,
910,SIGEPE,Central de Mensagens,LEITOR,Leitor de mensagens,0,PEN,25000,,,2024-11-26 16:34:44.559,1,não consigo visualizar o contra-cheque
911,SIGEPE,Requerimento,ASSUNPAGINASSUN,Listagem de Tarefas,0,SER,40804,1.0,,2024-11-26 09:28:07.737,1,muito lento
912,SIGEPE,Avaliação de Desempenho,METINDACEMETIND,Aceitar Minhas Metas Individuais,0,SER,39252,870.0,1496.0,2024-11-26 09:06:49.204,5,
913,SIGEPE,Requerimento,SERVIPACOTVISAO,Solicitar,0,SER,26255,,,2024-11-24 11:54:32.181,1,Não consigo a informação que quero
914,SIGEPE,Avaliação de Desempenho,PLTREQPEPLTREQ,Pesquisar Plano de Trabalho da Equipe,0,SER,39252,1233.0,1519.0,2024-11-22 17:26:59.121,1,Confuso e sem nexo.
915,SIGEPE,Avaliação de Desempenho,PTECPTEMIMIS,Cadastrar Minhas Metas Individuais,0,,39252,1233.0,1519.0,2024-11-22 17:20:26.17,2,Confuso
916,SIGEPE,Requerimento,ASSUNPAGINASSUN,Listagem de Tarefas,0,SER,44207,,,2024-11-22 14:37:14.72,1,Estou tentando acessar meu contracheque no SIGAC e não tem nenhuma opção
917,SIGEPE,Avaliação de Desempenho,RESAVACONRESAVA,Consultar Meu Resultado da Avaliação de Desempenho,0,,26106,689.0,855.0,2024-11-22 13:37:08.756,2,Não aparece a área para dar ciência no resultado da avaliação.
918,SIGEPE,Central de Mensagens,LEITOR,Leitor de mensagens,0,SER,26231,,,2024-11-22 13:01:27.192,4,
919,SIGEPE,Avaliação de Desempenho,METINDACEMETIND,Aceitar Minhas Metas Individuais,0,SER,39252,,,2024-11-22 09:37:54.722,5,
920,SIGEPE,Assentamento Funcional Digital,PAGESPESQUASSEN,Pesquisar Assentamento Funcional Digital,0,SER,26405,1.0,,2024-11-21 16:31:46.307,4,
921,SIGEPE,Assentamento Funcional Digital,PAGESPESQUASSEN,Pesquisar Assentamento Funcional Digital,0,SER,59000,,,2024-11-18 10:32:54.149,5,
